emp_no,first_name,last_name,gender,to_date,salary
476042,Constantijn,Uhrig,F,9999-01-01,65865
475933,Yechiam,Streng,F,9999-01-01,40000
475934,Arch,Munoz,M,9999-01-01,55942
476057,Charlene,Perna,M,9999-01-01,40000
475946,Ulf,Marsiglia,M,9999-01-01,54582
475947,Kwangjo,Chimia,F,9999-01-01,44202
475949,Stamatina,Kitsuregawa,M,9999-01-01,41531
475957,Yishay,Schapiro,M,9999-01-01,45529
476082,Youngkon,Vesna,M,9999-01-01,40000
476083,Chiradeep,Garigliano,F,9999-01-01,43847
476084,Reinhard,Ranst,M,9999-01-01,53326
476086,Shaleah,Broder,M,9999-01-01,68686
475961,Udaiprakash,Gustavson,F,9999-01-01,50849
475962,Rasiah,Steenbeek,F,9999-01-01,92001
475967,Francesca,Merle,M,9999-01-01,44836
476097,Arnould,Raoux,M,9999-01-01,62076
476100,Munir,Landherr,F,9999-01-01,81045
475972,Huican,Zambonelli,F,9999-01-01,77235
476105,Flemming,Stamatiou,M,9999-01-01,40000
476106,Guiseppe,Mitsuhashi,M,9999-01-01,67080
476181,Younwoo,Zumaque,M,9999-01-01,40000
476132,Toney,Pardalos,M,9999-01-01,40000
476184,Shahid,Hofman,M,9999-01-01,47285
476146,Masali,Legleitner,M,9999-01-01,40000
476190,Nathan,Porenta,M,9999-01-01,40000
476203,Ohad,Mateescu,M,9999-01-01,45056
476158,Bodh,Serre,F,9999-01-01,57570
476165,Mads,Demke,F,9999-01-01,40000
476166,Subhada,Quittner,M,9999-01-01,102411
476222,Kristian,Mellouli,F,9999-01-01,70325
476167,Genta,Dulli,M,9999-01-01,73270
476178,Piyawadee,Chimia,M,9999-01-01,40000
476224,Alejandra,dAstous,M,9999-01-01,43045
476180,Basant,Lueh,M,9999-01-01,57236
476239,Hein,McFarlin,M,9999-01-01,40000
476244,Shem,Krone,M,9999-01-01,42428
476282,Ohad,Mullainathan,M,9999-01-01,71147
476290,Roded,Junot,M,9999-01-01,40000
476367,Jiang,Desikan,M,9999-01-01,55872
476309,Tsz,Vadhan,F,9999-01-01,51732
476311,Mihalis,McFarlan,F,9999-01-01,43981
476314,Jinxi,Gente,F,9999-01-01,54318
476394,Susanne,Pillow,F,9999-01-01,40000
476315,Sushant,Angelopoulos,M,9999-01-01,40000
476396,Gaurav,Alameldin,F,9999-01-01,42393
476319,Toshimi,Hiyoshi,M,9999-01-01,64373
476329,Oldrich,Vilarrasa,F,9999-01-01,41177
476410,Akemi,Gunderson,F,9999-01-01,42232
476345,Mang,Gubsky,F,9999-01-01,70484
476423,Kristof,Iisaka,M,9999-01-01,40000
476347,Bojan,Morrow,M,9999-01-01,48995
476353,Mads,Veeraraghavan,F,9999-01-01,40000
476434,Rosita,Beutelspacher,M,9999-01-01,40053
476354,Arto,Vidal,M,9999-01-01,53353
476364,Yongmao,Takanami,F,9999-01-01,71924
476448,Lene,Wielonsky,M,9999-01-01,57852
476449,Tamiya,Tyugu,M,9999-01-01,43401
476558,Christoper,Chelton,M,9999-01-01,40000
476454,Fatemeh,Baca,M,9999-01-01,52767
476456,Remko,Rodiger,M,9999-01-01,79125
476468,Sasan,Zlotek,F,9999-01-01,42961
476469,Mayumi,Lamma,M,9999-01-01,53893
476478,Rosli,Perez,M,9999-01-01,51047
476564,Zhilian,Brookner,M,9999-01-01,89450
476492,Gully,Dichev,M,9999-01-01,42490
476495,Lijia,Honiden,M,9999-01-01,66669
476509,Mizuhito,Kornyak,M,9999-01-01,55586
476510,Alagu,Gimarc,M,9999-01-01,78172
476533,Xumin,Penn,M,9999-01-01,42720
476542,Huei,Tempesti,F,9999-01-01,67315
476584,Gonzalo,Noriega,M,9999-01-01,85190
476587,Sukumar,Huhdanpaa,M,9999-01-01,65704
476596,Lijie,Kaminger,F,9999-01-01,69815
476742,Sanjit,Matzen,M,9999-01-01,40000
476618,Achilleas,Kawashimo,F,9999-01-01,40000
476761,Baziley,Morrey,F,9999-01-01,65324
476783,Gino,Leaver,F,9999-01-01,44375
476621,Janalee,Terlouw,M,9999-01-01,56574
476628,Hinrich,Plesums,M,9999-01-01,54874
476796,Navin,Kilgour,F,9999-01-01,53043
476652,Baziley,Lichtner,M,9999-01-01,40000
476807,Peer,Pusterhofer,F,9999-01-01,40000
476815,Yonghong,Camurati,M,9999-01-01,41917
476819,Jianhao,Pehl,M,9999-01-01,49333
476822,Yongqiao,Merli,M,9999-01-01,64177
476825,Hiroyasu,Kitsuregawa,F,9999-01-01,42705
476829,Rosita,Godskesen,M,9999-01-01,47314
476657,Georgy,Sabnani,M,9999-01-01,43074
476671,KayLiang,Winter,M,9999-01-01,69663
476865,Vasilis,Imataki,M,9999-01-01,49365
476702,Uwe,Speel,M,9999-01-01,55589
476894,Serap,Grospietsch,F,9999-01-01,40000
476898,Ronghao,Bratten,M,9999-01-01,53315
476724,Kagan,Kamble,M,9999-01-01,61699
476733,Nechama,Bach,M,9999-01-01,40000
477115,Alassane,Velasco,M,9999-01-01,63520
476922,Idoia,Kobuchi,F,9999-01-01,63001
476933,Mayuri,Kobara,M,9999-01-01,40000
476935,Emdad,Magliocco,F,9999-01-01,40000
477118,Hatim,Hutton,F,9999-01-01,45230
476954,Djelloul,Talmon,M,9999-01-01,40000
477126,Shan,Chinin,M,9999-01-01,41119
477133,Chikara,Gubsky,F,9999-01-01,40000
476983,Ziyad,Molberg,F,9999-01-01,55364
476987,Margareta,Cheshire,M,9999-01-01,60162
477135,Gilbert,Vrecion,F,9999-01-01,69061
476997,Bowen,Gente,M,9999-01-01,55488
476998,Xinan,Uhrig,F,9999-01-01,40748
477140,Christfried,Murrill,M,9999-01-01,77748
477013,Kristina,Peng,M,9999-01-01,70283
477142,Mrinalini,Stenning,M,9999-01-01,93323
477017,Achilleas,Matteis,M,9999-01-01,50163
477019,Tomokazu,Spinelli,M,9999-01-01,40000
477144,Augustine,Pramanik,M,9999-01-01,72952
477030,Alois,Siksek,F,9999-01-01,40000
477145,Georgy,Gilg,M,9999-01-01,50694
477158,Kazuhiro,Birrer,M,9999-01-01,51118
477037,Zhaofang,Montresor,F,9999-01-01,40000
477054,Arup,Emiris,M,9999-01-01,69806
477160,Florian,Streit,F,9999-01-01,40000
477061,Shigeu,Luft,F,9999-01-01,56780
477194,Xianlong,Furedi,M,9999-01-01,49694
477065,Ult,Brickell,F,9999-01-01,40000
477081,Aria,Cannata,M,9999-01-01,81624
477096,Aleksander,Puppe,M,9999-01-01,45588
477197,Stevo,Spataro,F,9999-01-01,72028
477199,Xinan,Paciorek,M,9999-01-01,45199
477232,Dipayan,Zielinski,F,9999-01-01,51982
477238,Bangqing,Rathonyi,F,9999-01-01,40000
477291,Hidekazu,Gilg,F,9999-01-01,40000
477246,Mara,Zeilberger,F,9999-01-01,78607
477298,Zengping,Denny,M,9999-01-01,87321
477302,Chenxi,Budinsky,F,9999-01-01,81493
477303,Kousuke,Zambonelli,F,9999-01-01,60691
477308,Alejandra,Brandsma,M,9999-01-01,66022
477309,Steve,Simmel,F,9999-01-01,40000
477255,Serenella,Juneja,F,9999-01-01,45672
477312,Fay,Ramalingam,M,9999-01-01,93351
477314,Premal,Hanratty,M,9999-01-01,40000
477271,Susanna,Gyimothy,F,9999-01-01,40000
477337,Margareta,Osgood,F,9999-01-01,86528
477345,Aleksander,Linares,F,9999-01-01,40000
477348,Clyde,Fioravanti,F,9999-01-01,46041
477274,Michaela,Crabtree,M,9999-01-01,43861
477275,Sachio,Marletta,M,9999-01-01,71600
477358,Minghong,Siegrist,M,9999-01-01,103418
477281,Mart,Lorcy,F,9999-01-01,49172
477366,Kyoichi,Azadmanesh,M,9999-01-01,61548
477370,Odinaldo,Badache,F,9999-01-01,80048
477483,Fatemeh,Luga,F,9999-01-01,40000
477381,Yuping,Serdy,M,9999-01-01,52503
477389,Abdulah,Claffy,M,9999-01-01,99593
477399,Aruna,Falby,F,9999-01-01,40000
477428,Qunsheng,Hanratty,M,9999-01-01,40000
477434,Stein,Matzke,M,9999-01-01,43445
477485,Kwangjo,Schnelling,M,9999-01-01,69886
477443,Geraldo,Plessier,M,9999-01-01,40000
477444,Babette,Erez,M,9999-01-01,40000
477497,Ortrud,Pashtan,M,9999-01-01,49535
477461,Kamran,Thiran,F,9999-01-01,46404
477498,Koldo,Majewski,M,9999-01-01,70105
477468,Remmert,Papadias,M,9999-01-01,65758
477508,Gonzalo,Bernatsky,M,9999-01-01,40000
477473,Flemming,Mikschl,M,9999-01-01,40000
477510,Atreyi,Demizu,M,9999-01-01,82769
477514,Angel,Reistad,M,9999-01-01,40000
477523,Patricio,Kavvadias,F,9999-01-01,56365
477534,Eckart,Assaf,M,9999-01-01,40154
477540,Chenyi,Hutter,M,9999-01-01,81545
477671,Mikhail,Segond,M,9999-01-01,70403
477673,Mizuhito,Woycyznski,F,9999-01-01,53456
477678,Naftaly,Serre,M,9999-01-01,82138
477543,Alexius,Pouyioutas,M,9999-01-01,40000
477682,Adil,Miyakawa,M,9999-01-01,81498
477684,Taegyun,Rabehasaina,M,9999-01-01,40000
477545,Shaunak,Preusig,F,9999-01-01,52761
477700,Huican,Roccetti,M,9999-01-01,43362
477701,Ayonca,Shumilov,F,9999-01-01,57329
477566,Anwar,Gelosh,F,9999-01-01,74503
477727,Zvonko,Choobineh,M,9999-01-01,40000
477567,Doohun,Bharadwaj,M,9999-01-01,46091
477734,Vojin,Raney,M,9999-01-01,40000
477738,Nevin,Lamma,M,9999-01-01,66106
477571,Gal,Osgood,M,9999-01-01,40000
477747,Maha,Taubman,M,9999-01-01,43617
477574,Lech,Tyugu,M,9999-01-01,40000
477756,Pragnesh,Iivonen,M,9999-01-01,41767
477580,Nikolaos,Guerreiro,F,9999-01-01,57280
477584,Honesty,Mateescu,M,9999-01-01,40000
477778,Abdulah,Fadgyas,M,9999-01-01,79631
477783,Bikash,Gajiwala,F,9999-01-01,40000
477587,Chrisa,Schonegge,M,9999-01-01,63324
477594,Aris,Yoshizawa,M,9999-01-01,57364
477595,Arto,Linares,M,9999-01-01,54120
477637,Elgin,Pelz,F,9999-01-01,40000
477652,Atreye,Koshino,M,9999-01-01,50315
477655,Serap,Oxenboll,M,9999-01-01,78162
477658,Giao,Bruckman,M,9999-01-01,45661
477852,Gad,Rosay,F,9999-01-01,61337
477860,Selwyn,Servi,M,9999-01-01,40000
477874,Navin,Pero,M,9999-01-01,50537
477880,Arvind,Furudate,F,9999-01-01,40000
477883,Taizo,Bennet,F,9999-01-01,58884
477906,Mahendra,Varley,M,9999-01-01,83292
477922,Moriyoshi,Wissmann,F,9999-01-01,56363
477923,Augustine,Conde,F,9999-01-01,78217
477930,Isamu,Stiles,M,9999-01-01,40000
477964,Richara,Thiran,F,9999-01-01,56004
477985,Beshir,Mattern,M,9999-01-01,40000
477795,Bouchung,Brookman,F,9999-01-01,40000
477811,Shai,Whitcomb,F,9999-01-01,69348
477988,Troy,Vanwelkenhuysen,F,9999-01-01,53723
477990,Alejandra,Aingworth,F,9999-01-01,40000
477993,Sanjiv,Chorvat,F,9999-01-01,42457
477833,Arup,Luce,M,9999-01-01,40000
478005,Werner,Bage,M,9999-01-01,51521
477842,Kwangho,Journel,F,9999-01-01,40000
478012,Mostafa,Leivant,F,9999-01-01,52664
478027,Mitchel,Pettis,M,9999-01-01,40000
478234,Mayuri,Bach,F,9999-01-01,52177
478241,Zito,Baik,M,9999-01-01,40000
478243,Krisda,Osgood,F,9999-01-01,57668
478250,Ranan,Rissland,M,9999-01-01,68809
478261,Rajmohan,DasSarma,F,9999-01-01,59225
478264,Sreenivas,Stroustrup,M,9999-01-01,48310
478273,Dulce,Prochazka,F,9999-01-01,63269
478279,Mack,Beeson,M,9999-01-01,57220
478284,Zeydy,Kropatsch,M,9999-01-01,40000
478292,Boguslaw,Fasbender,M,9999-01-01,47958
478296,Kousuke,Ambroszkiewicz,M,9999-01-01,48924
478033,Tonny,Luiz,F,9999-01-01,63705
478037,Adib,Halevi,M,9999-01-01,52879
478303,Candido,Zyda,F,9999-01-01,40000
478045,Guoxiang,Hanratty,M,9999-01-01,40000
478052,Kristinn,Matzel,M,9999-01-01,67308
478058,Collette,Akazan,M,9999-01-01,88043
478316,DAIDA,Erva,M,9999-01-01,40000
478061,Jackson,Broomell,M,9999-01-01,40000
478075,Alexius,Stavenow,M,9999-01-01,66354
478318,Ingmar,Swiler,M,9999-01-01,42457
478088,Ung,Vanwelkenhuysen,F,9999-01-01,68063
478089,Pradeep,Gajiwala,M,9999-01-01,40000
478320,Doowon,Rosaz,F,9999-01-01,51142
478095,Gal,Perz,M,9999-01-01,75546
478325,Roddy,Haddadi,M,9999-01-01,40000
478114,Paloma,Dratva,M,9999-01-01,64135
478116,Debatosh,Piveteau,F,9999-01-01,40000
478121,Yucel,Ramaiah,M,9999-01-01,48398
478336,Vidya,Gurbaxani,M,9999-01-01,48847
478125,Kazuhiro,Erez,M,9999-01-01,40656
478131,Navid,Pettit,M,9999-01-01,57932
478134,Ayonca,Lunn,M,9999-01-01,57061
478344,Shahid,Rassart,M,9999-01-01,67797
478137,Teiji,Schrift,M,9999-01-01,40000
478142,Oscar,Haldar,M,9999-01-01,40000
478146,Srinidhi,Nittel,F,9999-01-01,47932
478350,Halsur,Negoita,M,9999-01-01,40000
478152,Eran,Solovay,M,9999-01-01,56215
478165,Toong,Brizzi,F,9999-01-01,40000
478355,Nidapan,Waschkowski,M,9999-01-01,40000
478356,Manu,Syrotiuk,M,9999-01-01,63128
478183,Mechthild,Onuegbe,F,9999-01-01,40000
478357,Elrique,Reeker,M,9999-01-01,40000
478358,Tonia,Erman,F,9999-01-01,70474
478204,Arne,Narlikar,M,9999-01-01,40000
478360,Sanjiv,Gilg,F,9999-01-01,47946
478379,Kwun,Srimani,M,9999-01-01,47855
478387,Deborah,Vesna,M,9999-01-01,40000
478395,Wonhee,Bondorf,M,9999-01-01,40000
478589,Peternela,Leppanen,M,9999-01-01,55771
478406,Mabo,Mullainathan,F,9999-01-01,72769
478430,Weicheng,Samarati,M,9999-01-01,40000
478608,Aemilian,Hemaspaandra,M,9999-01-01,40000
478435,Constantijn,Schwabacher,M,9999-01-01,80627
478642,Jeong,Erman,F,9999-01-01,56447
478457,Tooru,Peron,F,9999-01-01,75191
478458,Kwangho,Koblitz,F,9999-01-01,47327
478647,Tomokazu,Hinsberger,M,9999-01-01,40000
478474,Satyanarayana,Murthy,M,9999-01-01,70740
478678,Mario,Sethi,M,9999-01-01,95366
478496,Goncalo,Swick,F,9999-01-01,46734
478509,Luise,Gerlach,M,9999-01-01,83823
478687,Heeju,Ramras,F,9999-01-01,66497
478707,Leszek,Verhoeff,M,9999-01-01,45455
478738,Cordelia,Simmel,M,9999-01-01,40000
478530,Leif,Katzenelson,M,9999-01-01,69685
478742,Renee,Hainaut,F,9999-01-01,87702
478552,Teruyuki,Welham,M,9999-01-01,63835
478758,Zhanqiu,Ranft,F,9999-01-01,43096
478771,Rasiah,Beznosov,F,9999-01-01,47719
478775,Collette,Iivonen,M,9999-01-01,50744
478572,Chaitali,Cusworth,M,9999-01-01,40000
478779,Ingmar,Vural,M,9999-01-01,72087
478581,Susuma,Peek,M,9999-01-01,53953
478842,Pradeep,Herath,M,9999-01-01,40000
478866,Elrique,Haumacher,F,9999-01-01,55403
478972,Shim,Stentiford,M,9999-01-01,47190
478985,Katsuo,Gubsky,F,9999-01-01,63597
478996,Mary,Conti,F,9999-01-01,59804
479004,Mountaz,Copas,F,9999-01-01,90191
479012,Kazunori,Docker,F,9999-01-01,73158
479017,Hitofumi,Sherertz,F,9999-01-01,40000
479028,Xuejun,Itzigehl,M,9999-01-01,40000
479035,Samphel,Chaudhury,F,9999-01-01,45163
479038,Mitchel,Morton,M,9999-01-01,62821
479051,Sanjoy,Swen,M,9999-01-01,54518
479053,Hisao,Kawashima,F,9999-01-01,70024
479065,Hideo,Farrow,M,9999-01-01,40000
479070,Valery,Ozeri,M,9999-01-01,48810
479074,Noritoshi,Mondadori,M,9999-01-01,40000
479091,Mart,Maliniak,M,9999-01-01,76079
479097,Clyde,Schaar,F,9999-01-01,41660
479098,Kendra,Bridgland,M,9999-01-01,40000
479119,Limsoon,Willoner,M,9999-01-01,52366
479120,Leucio,Joslin,M,9999-01-01,48310
479123,Narain,Berstel,F,9999-01-01,40000
479125,Parviz,Rindone,M,9999-01-01,40000
479147,Greger,Babb,M,9999-01-01,40000
479162,Hirochika,Motley,M,9999-01-01,40000
479165,Chirstian,Pauthner,M,9999-01-01,55691
479166,Uno,Anger,F,9999-01-01,83321
479167,Mayuri,Backhouse,M,9999-01-01,45789
479188,Koldo,Blokdijk,F,9999-01-01,68677
479189,Arnould,Dulin,M,9999-01-01,40000
479229,Arfst,Ritcey,M,9999-01-01,40000
479234,Izaskun,Thiran,M,9999-01-01,43828
479275,Isamu,Lores,F,9999-01-01,43664
479281,Seongbae,Ghalwash,F,9999-01-01,67164
479287,Emran,Berztiss,M,9999-01-01,62977
479290,Lobel,Fujisaki,M,9999-01-01,49061
479293,Chandrasekaran,Bage,M,9999-01-01,75722
479297,Masali,Baby,M,9999-01-01,40000
479304,Pradeep,Wissmann,F,9999-01-01,40000
479307,Ennio,Cappelletti,M,9999-01-01,40786
479333,Lene,Rosiles,M,9999-01-01,45269
479345,Sorina,Boudaillier,F,9999-01-01,58075
479357,Noritoshi,Perez,M,9999-01-01,40000
479362,Jaroslava,Oxenboll,F,9999-01-01,40000
479366,Mansur,Bultermann,M,9999-01-01,41356
479396,Mohammad,Blokdijk,F,9999-01-01,40000
479398,Danae,Petersohn,M,9999-01-01,43553
479402,Martina,Perfilyeva,F,9999-01-01,65963
479415,Vatsa,Merle,F,9999-01-01,56750
479432,Abdelwaheb,England,M,9999-01-01,65360
479438,Sreenivas,Badache,M,9999-01-01,40000
479452,Arunachalam,Penn,F,9999-01-01,40000
479463,Aamod,Isard,F,9999-01-01,49481
479492,Kellie,Beutelspacher,F,9999-01-01,58159
479496,Akeel,Lenart,M,9999-01-01,71057
479502,Fay,Hettesheimer,M,9999-01-01,56773
479516,Fusako,Niizuma,F,9999-01-01,50919
479521,JoAnne,Zaiane,M,9999-01-01,50875
479528,Saddek,Rodham,F,9999-01-01,60523
479543,Dmitri,Aumann,M,9999-01-01,81444
479559,Yuchang,Monkewich,M,9999-01-01,57137
479562,Temple,Barreiro,M,9999-01-01,55311
479566,Paraskevi,Manderick,F,9999-01-01,75720
479581,Yinghua,Thimonier,M,9999-01-01,65061
479582,Rafols,Grospietsch,M,9999-01-01,51989
479593,Sampalli,Chvatal,M,9999-01-01,40000
479595,Aemilian,Litzler,M,9999-01-01,52780
479598,Uriel,Dayang,M,9999-01-01,57670
479615,Utpal,Sadowsky,M,9999-01-01,40000
479620,Heping,Skrikant,F,9999-01-01,53547
479625,Itzchak,Parfitt,F,9999-01-01,43961
479627,Gonzalo,Schaad,M,9999-01-01,42087
479634,Ravishankar,Pelc,M,9999-01-01,64174
479637,Genta,Marsiglia,F,9999-01-01,69894
479645,Ravishankar,Fontan,M,9999-01-01,40000
479651,Lena,Roohalamini,F,9999-01-01,65730
479676,Marl,Ressouche,M,9999-01-01,48898
479688,Lijie,Hanratty,M,9999-01-01,40000
479690,Breannda,Fandrianto,F,9999-01-01,40000
479708,Hilary,Dayana,F,9999-01-01,53839
479709,Geoffry,Reghbati,F,9999-01-01,64204
479711,Mara,Heyers,M,9999-01-01,68356
479717,Moheb,Tzvieli,M,9999-01-01,62016
479720,Sivanarayana,Figueira,F,9999-01-01,54536
479721,Elvis,Matzel,M,9999-01-01,41043
479736,Kousuke,Morrin,F,9999-01-01,64601
479743,Nathan,Greenaway,M,9999-01-01,48692
479749,Wilmer,Giaccio,M,9999-01-01,54506
479764,Kazuhisa,Bashian,M,9999-01-01,43816
479778,Sajjan,Naumovich,F,9999-01-01,40000
479791,Vidar,Mamelak,F,9999-01-01,74228
479812,Fuqing,Staudhammer,F,9999-01-01,75803
479813,Mohammed,Vernadat,F,9999-01-01,43206
479821,Takahito,Mundy,F,9999-01-01,52712
479824,Manibrata,Auyong,M,9999-01-01,53177
479836,Muzhong,Usdin,M,9999-01-01,66863
479850,Sorina,Codenie,M,9999-01-01,48435
479866,Heng,Pellegrinelli,F,9999-01-01,40857
479869,Iara,Ressouche,M,9999-01-01,40000
479878,Kwan,Orlowska,M,9999-01-01,40000
479881,Odysseas,Kavvadias,M,9999-01-01,51839
479885,Sariel,Schade,M,9999-01-01,71827
479894,Ipke,Gonthier,M,9999-01-01,75956
479905,Danai,Peir,F,9999-01-01,40000
479906,Duri,Silva,M,9999-01-01,40000
479916,Tianruo,Kamber,M,9999-01-01,40000
479937,Rimli,Kroft,F,9999-01-01,51763
479945,Jeong,Paciorek,M,9999-01-01,55272
479958,Uta,Schmezko,F,9999-01-01,51035
479975,Kazuhiro,Pews,F,9999-01-01,80101
480003,Uta,Brlek,F,9999-01-01,48692
480018,Zvonko,Kawashimo,F,9999-01-01,67906
480020,Prodip,Gips,F,9999-01-01,40000
480034,Tokuyasu,Casley,M,9999-01-01,48553
480042,Rildo,Brodie,M,9999-01-01,40000
480043,Franziska,Chiola,F,9999-01-01,47567
480044,Sudhanshu,Jording,M,9999-01-01,53868
480051,Kwan,Erol,M,9999-01-01,45498
480052,Chinho,Weisert,M,9999-01-01,58746
480059,Honesty,Billingsley,M,9999-01-01,70663
480060,Adas,Radwan,F,9999-01-01,45665
480085,Kien,Krider,F,9999-01-01,50697
480087,Kazunori,Irland,F,9999-01-01,50881
480089,Harngdar,Ferretti,M,9999-01-01,45635
480090,Gad,Krone,M,9999-01-01,55000
480091,Morris,Shimshoni,F,9999-01-01,40000
480093,Masadi,Sambasivam,F,9999-01-01,52990
480096,Abdelaziz,Percebois,M,9999-01-01,58001
480102,Przemyslawa,Geffroy,M,9999-01-01,40000
480106,Brewster,Frezza,F,9999-01-01,68625
480114,Shakhar,Suri,M,9999-01-01,58228
480121,Martina,Benveniste,M,9999-01-01,46124
480130,Heng,Kinley,M,9999-01-01,40000
480135,Danny,Narahari,M,9999-01-01,41663
480158,Xiaoshan,Gente,M,9999-01-01,76812
480175,Elrique,Schmiedel,M,9999-01-01,54121
480176,Xiaopeng,Haddadi,F,9999-01-01,74254
480190,Kasturi,Brandsma,M,9999-01-01,44416
480192,Dhritiman,Onuegbe,F,9999-01-01,72095
480194,Izaskun,Seghrouchni,F,9999-01-01,49679
480199,Fumiyo,Msuda,M,9999-01-01,54960
480219,Luise,Lemarechal,M,9999-01-01,73818
480243,Candida,Gerlach,M,9999-01-01,81568
480244,Etsuo,Pettis,M,9999-01-01,40000
480259,Giap,Antonakopoulos,M,9999-01-01,40830
480271,Zita,Sooriamurthi,M,9999-01-01,53938
480283,Elvia,Barreiro,M,9999-01-01,81319
480289,Dietrich,Verhoeff,M,9999-01-01,40000
480296,Moriyoshi,Birnbaum,M,9999-01-01,40000
480316,Pranay,Feinberg,F,9999-01-01,52271
480317,Suebskul,Passafiume,M,9999-01-01,40000
480319,Alexius,Hiltgen,F,9999-01-01,61567
480320,Djenana,Eugenio,M,9999-01-01,84296
480322,Fumiko,Showalter,F,9999-01-01,46006
480328,Larisa,Tempesti,M,9999-01-01,40000
480337,Jouni,Cichocki,F,9999-01-01,40000
480344,Hatem,Neimat,M,9999-01-01,50620
480349,Khaled,Narlikar,M,9999-01-01,40000
480350,Zijian,Kalloufi,M,9999-01-01,72913
480353,Weiyi,Vural,M,9999-01-01,41583
480355,Taisook,Nooteboom,M,9999-01-01,40000
480366,Chikara,Eiter,M,9999-01-01,83998
480369,Bluma,Desikan,F,9999-01-01,40000
480376,Akhilish,Kieras,F,9999-01-01,80095
480416,Armond,Toyoshima,M,9999-01-01,72693
480432,Domenick,Akiyama,M,9999-01-01,40000
480456,Tse,Chartres,M,9999-01-01,51563
480459,Stevo,Oxman,M,9999-01-01,58437
480463,Mokhtar,Slaats,M,9999-01-01,66127
480484,King,Rosis,M,9999-01-01,46936
480495,Iara,Zongker,F,9999-01-01,54636
480541,Ranga,Quittner,M,9999-01-01,71885
480544,Xianlong,Thambidurai,M,9999-01-01,40000
480556,Irene,Kropf,M,9999-01-01,82778
480584,Bernardo,Lichtman,M,9999-01-01,78822
480587,Tonia,Trystram,M,9999-01-01,50350
480590,Tzvetan,Asrin,M,9999-01-01,40000
480631,Gao,Kavvadias,F,9999-01-01,40000
480656,Genki,Colorni,F,9999-01-01,47192
480670,Sanjoy,Penz,F,9999-01-01,92833
480674,Kannan,Giveon,M,9999-01-01,42370
480689,Rasiah,Krider,M,9999-01-01,46562
480694,Leszek,Schaad,M,9999-01-01,40000
480699,Jiafu,Garnick,F,9999-01-01,87000
480711,Srinidhi,Assaf,M,9999-01-01,83125
480742,Christoper,Wynblatt,M,9999-01-01,40000
480771,Jasminko,Iwayama,M,9999-01-01,40000
480775,Pradeep,Adachi,F,9999-01-01,76897
480788,Idoia,Vesna,M,9999-01-01,52949
480789,Masami,Mahmud,F,9999-01-01,64047
480797,Ugo,Siprelle,M,9999-01-01,40000
480801,Maren,Benveniste,F,9999-01-01,40000
480823,Ulf,Baig,M,9999-01-01,53446
480825,Georgy,Rosaz,F,9999-01-01,62762
480828,Bernt,Dayang,M,9999-01-01,50992
480841,Hatim,Barriga,F,9999-01-01,70497
480850,Jasminko,Hardjono,F,9999-01-01,54193
480851,Mani,Christ,M,9999-01-01,40000
480855,Ottavia,Trumbly,F,9999-01-01,61618
480859,Stabislas,Morton,M,9999-01-01,55029
480862,Maris,Kropp,F,9999-01-01,62893
480865,Akeno,Lorch,M,9999-01-01,40000
480871,Dipayan,Reutenauer,M,9999-01-01,48614
480883,Hitofumi,Rouquie,M,9999-01-01,40000
480893,Mooi,Morrey,M,9999-01-01,50339
480896,Atreye,Schlumberger,M,9999-01-01,40000
480920,Flemming,Plumb,M,9999-01-01,88432
480926,Guttorm,Magalhaes,M,9999-01-01,41350
480929,Isaac,Chenoweth,F,9999-01-01,40720
480942,Naftali,DasSarma,M,9999-01-01,40000
480966,Duri,Mahnke,M,9999-01-01,45654
480973,Emdad,Gien,M,9999-01-01,66454
480976,Peternela,Katzenelson,F,9999-01-01,73027
480981,Arco,Braccini,M,9999-01-01,62938
480994,Berry,Alpay,M,9999-01-01,50832
480995,Saeko,Argence,M,9999-01-01,40000
481000,Hidefumi,Zirintsis,M,9999-01-01,60945
481005,Remko,Zeilberger,M,9999-01-01,40000
481017,Mooi,Sethi,F,9999-01-01,65872
481019,Sampalli,Kalorkoti,F,9999-01-01,66252
481025,Hairong,Apsitis,M,9999-01-01,56017
481040,Shahaf,Serdy,F,9999-01-01,74192
481043,Kersti,Covnot,M,9999-01-01,52644
481058,Bouchung,Peral,F,9999-01-01,40000
481070,Miyeon,Gimbel,F,9999-01-01,57299
481079,Sibyl,Fiutem,M,9999-01-01,82735
481082,Arup,Suermann,M,9999-01-01,40800
481086,Marek,Radivojevic,M,9999-01-01,86099
481096,Yongmao,Sadowsky,F,9999-01-01,40000
481109,Renee,Rosaz,M,9999-01-01,51999
481116,Mokhtar,Famili,M,9999-01-01,40000
481128,Bodo,Gulak,M,9999-01-01,40000
481144,Pramod,Honglei,F,9999-01-01,40000
481152,Zeydy,Schiper,M,9999-01-01,57933
481153,Golgen,Thorelli,M,9999-01-01,40000
481165,Vasilis,Thummel,M,9999-01-01,62613
481172,Jaana,Usery,M,9999-01-01,62133
481179,Remmert,Rosay,F,9999-01-01,50684
481182,Domenick,Penttonen,M,9999-01-01,74331
481200,Seongbae,Bain,M,9999-01-01,61682
481202,Bedir,Boguraev,F,9999-01-01,77107
481222,Zhiwei,Wrigley,M,9999-01-01,40000
481228,Vishv,Cochrane,F,9999-01-01,52131
481231,Mahendra,Conry,F,9999-01-01,72109
481250,Evgueni,Cullers,F,9999-01-01,83194
